value,theta,probability,alternatives,prior_distribution,cost_of_adjective,utterance,speaker_lambda
11,11,0.037393915301802604,pos_neg_null,cig,7,adjective,6
11,1,0.00003418345106453336,pos_neg_null,cig,7,adjective,6
11,6,0.0015207700284128912,pos_neg_null,cig,7,adjective,6
11,8,0.016072947735074103,pos_neg_null,cig,7,adjective,6
11,7,0.004835633252325516,pos_neg_null,cig,7,adjective,6
12,12,0.025259814156531397,pos_neg_null,cig,7,adjective,6
12,8,0.01082542522114878,pos_neg_null,cig,7,adjective,6
12,9,0.021157008999745867,pos_neg_null,cig,7,adjective,6
12,10,0.024641810342672155,pos_neg_null,cig,7,adjective,6
12,4,0.00016347262412556604,pos_neg_null,cig,7,adjective,6
12,6,0.001024266518656234,pos_neg_null,cig,7,adjective,6
12,11,0.025185621162401684,pos_neg_null,cig,7,adjective,6
12,7,0.0032568877241924933,pos_neg_null,cig,7,adjective,6
12,1,0.00002302318152210417,pos_neg_null,cig,7,adjective,6
12,3,0.00008106769531309309,pos_neg_null,cig,7,adjective,6
12,5,0.00037366061849766725,pos_neg_null,cig,7,adjective,6
12,2,0.00003422881196595223,pos_neg_null,cig,7,adjective,6
13,6,0.000990869889259124,pos_neg_null,cig,7,adjective,6
13,12,0.02443622209330394,pos_neg_null,cig,7,adjective,6
13,3,0.00007842444990075537,pos_neg_null,cig,7,adjective,6
13,13,0.024445425410767697,pos_neg_null,cig,7,adjective,6
13,11,0.02436443366795901,pos_neg_null,cig,7,adjective,6
13,10,0.023838354022760563,pos_neg_null,cig,7,adjective,6
