"alternatives","prior_distribution","cost_of_adjective","utterance","speaker_lambda","value","resample_number","probability","variable"
"pos_neg_null","uniform",6,"adjective",5,0.14,1,0.000741055989537605,"theta"
"pos_neg_null","uniform",6,"adjective",5,0.15,1,0.000775882774984871,"theta"
"pos_neg_null","uniform",6,"adjective",5,0.16,1,0.000812793080871218,"theta"
"pos_neg_null","uniform",6,"adjective",5,0.17,1,0.000851941229017418,"theta"
"pos_neg_null","uniform",6,"adjective",5,0.18,1,0.000893494621459887,"theta"
"pos_neg_null","uniform",6,"adjective",5,0.19,1,0.000937634635549697,"theta"
"pos_neg_null","uniform",6,"adjective",5,0.2,1,0.000984557524103439,"theta"
"pos_neg_null","uniform",6,"adjective",5,0.21,1,0.00103447535093154,"theta"
"pos_neg_null","uniform",6,"adjective",5,0.22,1,0.00108761701507863,"theta"
"pos_neg_null","uniform",6,"adjective",5,0.23,1,0.00114422943770925,"theta"
"pos_neg_null","uniform",6,"adjective",5,0.24,1,0.00120457899764566,"theta"
"pos_neg_null","uniform",6,"adjective",5,0.25,1,0.00126895330024625,"theta"
"pos_neg_null","uniform",6,"adjective",5,0.26,1,0.00133766334830083,"theta"
"pos_neg_null","uniform",6,"adjective",5,0.27,1,0.00141104615638463,"theta"
"pos_neg_null","uniform",6,"adjective",5,0.28,1,0.00148946781907984,"theta"
"pos_neg_null","uniform",6,"adjective",5,0.29,1,0.00157332701736175,"theta"
"pos_neg_null","uniform",6,"adjective",5,0.3,1,0.00166305893300926,"theta"
"pos_neg_null","uniform",6,"adjective",5,0.31,1,0.00175913954068537,"theta"
"pos_neg_null","uniform",6,"adjective",5,0.32,1,0.00186209025939942,"theta"
"pos_neg_null","uniform",6,"adjective",5,0.33,1,0.00197248296445864,"theta"
"pos_neg_null","uniform",6,"adjective",5,0.34,1,0.00209094538198558,"theta"
"pos_neg_null","uniform",6,"adjective",5,0.35,1,0.00221816690589636,"theta"
"pos_neg_null","uniform",6,"adjective",5,0.36,1,0.00235490488906688,"theta"
"pos_neg_null","uniform",6,"adjective",5,0.37,1,0.00250199146521724,"theta"
"pos_neg_null","uniform",6,"adjective",5,0.38,1,0.00266034095592001,"theta"
"pos_neg_null","uniform",6,"adjective",5,0.39,1,0.00283095790853789,"theta"
"pos_neg_null","uniform",6,"adjective",5,0.4,1,0.00301494579599085,"theta"
"pos_neg_null","uniform",6,"adjective",5,0.41,1,0.00321351638752286,"theta"
"pos_neg_null","uniform",6,"adjective",5,0.42,1,0.00342799976966074,"theta"
"pos_neg_null","uniform",6,"adjective",5,0.43,1,0.00365985495590737,"theta"
"pos_neg_null","uniform",6,"adjective",5,0.44,1,0.00391068096888535,"theta"
"pos_neg_null","uniform",6,"adjective",5,0.45,1,0.00418222820496133,"theta"
"pos_neg_null","uniform",6,"adjective",5,0.46,1,0.00447640979284327,"theta"
"pos_neg_null","uniform",6,"adjective",5,0.47,1,0.00479531252675829,"theta"
"pos_neg_null","uniform",6,"adjective",5,0.48,1,0.00514120678243007,"theta"
"pos_neg_null","uniform",6,"adjective",5,0.49,1,0.00551655459921697,"theta"
"pos_neg_null","uniform",6,"adjective",5,0.5,1,0.00592401482171305,"theta"
"pos_neg_null","uniform",6,"adjective",5,0.51,1,0.00636644382467103,"theta"
"pos_neg_null","uniform",6,"adjective",5,0.52,1,0.00684688988151507,"theta"
"pos_neg_null","uniform",6,"adjective",5,0.53,1,0.00736857866537784,"theta"
"pos_neg_null","uniform",6,"adjective",5,0.54,1,0.00793488668322959,"theta"
"pos_neg_null","uniform",6,"adjective",5,0.55,1,0.00854929863848708,"theta"
"pos_neg_null","uniform",6,"adjective",5,0.56,1,0.00921534381336434,"theta"
"pos_neg_null","uniform",6,"adjective",5,0.57,1,0.0099365056067529,"theta"
"pos_neg_null","uniform",6,"adjective",5,0.58,1,0.0107160974507812,"theta"
"pos_neg_null","uniform",6,"adjective",5,0.59,1,0.0115570976222896,"theta"
"pos_neg_null","uniform",6,"adjective",5,0.6,1,0.0124619352220082,"theta"
"pos_neg_null","uniform",6,"adjective",5,0.61,1,0.013432220193234,"theta"
"pos_neg_null","uniform",6,"adjective",5,0.62,1,0.0144684122111965,"theta"
"pos_neg_null","uniform",6,"adjective",5,0.63,1,0.0155694272434686,"theta"
"pos_neg_null","uniform",6,"adjective",5,0.64,1,0.0167321872831104,"theta"
"pos_neg_null","uniform",6,"adjective",5,0.65,1,0.0179511288406749,"theta"
"pos_neg_null","uniform",6,"adjective",5,0.66,1,0.0192176995616736,"theta"
"pos_neg_null","uniform",6,"adjective",5,0.67,1,0.020519889380062,"theta"
"pos_neg_null","uniform",6,"adjective",5,0.68,1,0.0218418612341582,"theta"
"pos_neg_null","uniform",6,"adjective",5,0.69,1,0.0231637631240675,"theta"
"pos_neg_null","uniform",6,"adjective",5,0.7,1,0.0244618128202779,"theta"
"pos_neg_null","uniform",6,"adjective",5,0.71,1,0.0257087420794708,"theta"
"pos_neg_null","uniform",6,"adjective",5,0.72,1,0.0268746622214502,"theta"
"pos_neg_null","uniform",6,"adjective",5,0.73,1,0.0279283637552829,"theta"
"pos_neg_null","uniform",6,"adjective",5,0.74,1,0.0288389920388659,"theta"
"pos_neg_null","uniform",6,"adjective",5,0.75,1,0.029577959944761,"theta"
"pos_neg_null","uniform",6,"adjective",5,0.76,1,0.0301208865127438,"theta"
"pos_neg_null","uniform",6,"adjective",5,0.77,1,0.0304493103197797,"theta"
"pos_neg_null","uniform",6,"adjective",5,0.78,1,0.0305519357147207,"theta"
"pos_neg_null","uniform",6,"adjective",5,0.79,1,0.0304252338286799,"theta"
"pos_neg_null","uniform",6,"adjective",5,0.8,1,0.0300733256802493,"theta"
"pos_neg_null","uniform",6,"adjective",5,0.81,1,0.0295071948787167,"theta"
"pos_neg_null","uniform",6,"adjective",5,0.82,1,0.0287433810758366,"theta"
"pos_neg_null","uniform",6,"adjective",5,0.83,1,0.0278023682249353,"theta"
"pos_neg_null","uniform",6,"adjective",5,0.84,1,0.0267068945152031,"theta"
"pos_neg_null","uniform",6,"adjective",5,0.85,1,0.025480379816895,"theta"
"pos_neg_null","uniform",6,"adjective",5,0.86,1,0.0241456081854379,"theta"
"pos_neg_null","uniform",6,"adjective",5,0.87,1,0.0227237366322645,"theta"
"pos_neg_null","uniform",6,"adjective",5,0.88,1,0.0212336424434846,"theta"
"pos_neg_null","uniform",6,"adjective",5,0.89,1,0.019691578514865,"theta"
"pos_neg_null","uniform",6,"adjective",5,0.9,1,0.0181110815791232,"theta"
"pos_neg_null","uniform",6,"adjective",5,0.91,1,0.0165030693739576,"theta"
"pos_neg_null","uniform",6,"adjective",5,0.92,1,0.0148760651615408,"theta"
"pos_neg_null","uniform",6,"adjective",5,0.93,1,0.0132364967878039,"theta"
"pos_neg_null","uniform",6,"adjective",5,0.94,1,0.0115890287784671,"theta"
"pos_neg_null","uniform",6,"adjective",5,0.95,1,0.00993689718211553,"theta"
"pos_neg_null","uniform",6,"adjective",5,0.96,1,0.00828222653315493,"theta"
"pos_neg_null","uniform",6,"adjective",5,0.97,1,0.00662631584682378,"theta"
"pos_neg_null","uniform",6,"adjective",5,0.98,1,0.00496988596779912,"theta"
"pos_neg_null","uniform",6,"adjective",5,0.99,1,0.00331328416950781,"theta"
"pos_neg_null","uniform",6,"adjective",5,1,1,0.00165664405853632,"theta"
"pos_neg_null","uniform",6,"prior",1,0,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",1,0.01,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",1,0.02,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",1,0.03,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",1,0.04,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",1,0.05,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",1,0.06,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",1,0.07,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",1,0.08,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",1,0.09,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",1,0.1,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",1,0.11,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",1,0.12,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",1,0.13,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",1,0.14,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",1,0.15,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",1,0.16,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",1,0.17,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",1,0.18,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",1,0.19,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",1,0.2,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",1,0.21,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",1,0.22,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",1,0.23,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",1,0.24,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",1,0.25,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",1,0.26,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",1,0.27,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",1,0.28,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",1,0.29,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",1,0.3,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",1,0.31,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",1,0.32,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",1,0.33,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",1,0.34,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",1,0.35,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",1,0.36,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",1,0.37,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",1,0.38,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",1,0.39,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",1,0.4,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",1,0.41,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",1,0.42,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",1,0.43,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",1,0.44,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",1,0.45,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",1,0.46,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",1,0.47,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",1,0.48,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",1,0.49,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",1,0.5,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",1,0.51,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",1,0.52,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",1,0.53,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",1,0.54,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",1,0.55,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",1,0.56,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",1,0.57,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",1,0.58,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",1,0.59,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",1,0.6,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",1,0.61,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",1,0.62,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",1,0.63,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",1,0.64,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",1,0.65,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",1,0.66,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",1,0.67,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",1,0.68,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",1,0.69,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",1,0.7,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",1,0.71,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",1,0.72,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",1,0.73,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",1,0.74,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",1,0.75,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",1,0.76,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",1,0.77,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",1,0.78,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",1,0.79,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",1,0.8,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",1,0.81,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",1,0.82,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",1,0.83,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",1,0.84,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",1,0.85,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",1,0.86,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",1,0.87,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",1,0.88,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",1,0.89,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",1,0.9,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",1,0.91,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",1,0.92,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",1,0.93,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",1,0.94,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",1,0.95,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",1,0.96,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",1,0.97,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",1,0.98,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",1,0.99,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",1,1,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",5,0,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",5,0.01,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",5,0.02,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",5,0.03,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",5,0.04,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",5,0.05,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",5,0.06,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",5,0.07,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",5,0.08,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",5,0.09,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",5,0.1,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",5,0.11,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",5,0.12,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",5,0.13,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",5,0.14,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",5,0.15,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",5,0.16,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",5,0.17,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",5,0.18,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",5,0.19,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",5,0.2,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",5,0.21,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",5,0.22,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",5,0.23,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",5,0.24,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",5,0.25,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",5,0.26,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",5,0.27,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",5,0.28,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",5,0.29,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",5,0.3,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",5,0.31,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",5,0.32,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",5,0.33,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",5,0.34,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",5,0.35,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",5,0.36,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",5,0.37,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",5,0.38,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",5,0.39,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",5,0.4,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",5,0.41,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",5,0.42,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",5,0.43,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",5,0.44,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",5,0.45,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",5,0.46,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",5,0.47,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",5,0.48,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",5,0.49,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",5,0.5,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",5,0.51,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",5,0.52,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",5,0.53,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",5,0.54,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",5,0.55,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",5,0.56,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",5,0.57,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",5,0.58,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",5,0.59,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",5,0.6,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",5,0.61,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",5,0.62,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",5,0.63,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",5,0.64,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",5,0.65,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",5,0.66,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",5,0.67,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",5,0.68,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",5,0.69,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",5,0.7,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",5,0.71,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",5,0.72,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",5,0.73,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",5,0.74,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",5,0.75,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",5,0.76,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",5,0.77,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",5,0.78,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",5,0.79,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",5,0.8,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",5,0.81,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",5,0.82,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",5,0.83,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",5,0.84,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",5,0.85,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",5,0.86,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",5,0.87,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",5,0.88,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"prior",5,0.89,1,0.00990099009901162,"theta"
