value,theta,probability,alternatives,prior_distribution,cost_of_adjective,utterance,speaker_lambda
0.19,0.59,0.00015880796000392237,pos_neg_null,2-2x,6,prior,5
0.19,0.58,0.00015880796000392237,pos_neg_null,2-2x,6,prior,5
0.19,0.57,0.00015880796000392237,pos_neg_null,2-2x,6,prior,5
0.19,0.56,0.00015880796000392237,pos_neg_null,2-2x,6,prior,5
0.19,0.55,0.00015880796000392237,pos_neg_null,2-2x,6,prior,5
0.19,0.54,0.00015880796000392237,pos_neg_null,2-2x,6,prior,5
0.19,0.53,0.00015880796000392237,pos_neg_null,2-2x,6,prior,5
0.19,0.52,0.00015880796000392237,pos_neg_null,2-2x,6,prior,5
0.19,0.51,0.00015880796000392237,pos_neg_null,2-2x,6,prior,5
0.19,0.5,0.00015880796000392237,pos_neg_null,2-2x,6,prior,5
0.19,0.49,0.00015880796000392237,pos_neg_null,2-2x,6,prior,5
0.19,0.47,0.00015880796000392237,pos_neg_null,2-2x,6,prior,5
0.19,0.48,0.00015880796000392237,pos_neg_null,2-2x,6,prior,5
0.2,1,0.00015684736790510883,pos_neg_null,2-2x,6,prior,5
0.2,0.99,0.00015684736790510883,pos_neg_null,2-2x,6,prior,5
0.2,0.98,0.00015684736790510883,pos_neg_null,2-2x,6,prior,5
0.2,0.97,0.00015684736790510883,pos_neg_null,2-2x,6,prior,5
0.2,0.96,0.00015684736790510883,pos_neg_null,2-2x,6,prior,5
0.2,0.95,0.00015684736790510883,pos_neg_null,2-2x,6,prior,5
0.2,0.94,0.00015684736790510883,pos_neg_null,2-2x,6,prior,5
0.2,0.93,0.00015684736790510883,pos_neg_null,2-2x,6,prior,5
0.2,0.92,0.00015684736790510883,pos_neg_null,2-2x,6,prior,5
0.2,0.91,0.00015684736790510883,pos_neg_null,2-2x,6,prior,5
0.2,0.9,0.00015684736790510883,pos_neg_null,2-2x,6,prior,5
0.2,0.89,0.00015684736790510883,pos_neg_null,2-2x,6,prior,5
0.2,0.88,0.00015684736790510883,pos_neg_null,2-2x,6,prior,5
0.2,0.87,0.00015684736790510883,pos_neg_null,2-2x,6,prior,5
0.2,0.86,0.00015684736790510883,pos_neg_null,2-2x,6,prior,5
0.2,0.85,0.00015684736790510883,pos_neg_null,2-2x,6,prior,5
0.2,0.84,0.00015684736790510883,pos_neg_null,2-2x,6,prior,5
0.2,0.83,0.00015684736790510883,pos_neg_null,2-2x,6,prior,5
0.2,0.82,0.00015684736790510883,pos_neg_null,2-2x,6,prior,5
0.2,0.81,0.00015684736790510883,pos_neg_null,2-2x,6,prior,5
0.2,0.8,0.00015684736790510883,pos_neg_null,2-2x,6,prior,5
0.2,0.79,0.00015684736790510883,pos_neg_null,2-2x,6,prior,5
0.2,0.78,0.00015684736790510883,pos_neg_null,2-2x,6,prior,5
0.2,0.77,0.00015684736790510883,pos_neg_null,2-2x,6,prior,5
0.2,0.76,0.00015684736790510883,pos_neg_null,2-2x,6,prior,5
0.2,0.75,0.00015684736790510883,pos_neg_null,2-2x,6,prior,5
0.2,0.74,0.00015684736790510883,pos_neg_null,2-2x,6,prior,5
0.2,0.73,0.00015684736790510883,pos_neg_null,2-2x,6,prior,5
0.2,0.72,0.00015684736790510883,pos_neg_null,2-2x,6,prior,5
0.2,0.71,0.00015684736790510883,pos_neg_null,2-2x,6,prior,5
0.2,0.7,0.00015684736790510883,pos_neg_null,2-2x,6,prior,5
0.2,0.69,0.00015684736790510883,pos_neg_null,2-2x,6,prior,5
0.2,0.68,0.00015684736790510883,pos_neg_null,2-2x,6,prior,5
0.2,0.67,0.00015684736790510883,pos_neg_null,2-2x,6,prior,5
0.2,0.66,0.00015684736790510883,pos_neg_null,2-2x,6,prior,5
0.2,0.65,0.00015684736790510883,pos_neg_null,2-2x,6,prior,5
0.2,0.64,0.00015684736790510883,pos_neg_null,2-2x,6,prior,5
0.2,0.63,0.00015684736790510883,pos_neg_null,2-2x,6,prior,5
0.2,0.62,0.00015684736790510883,pos_neg_null,2-2x,6,prior,5
0.2,0.61,0.00015684736790510883,pos_neg_null,2-2x,6,prior,5
0.2,0.6,0.00015684736790510883,pos_neg_null,2-2x,6,prior,5
0.2,0.59,0.00015684736790510883,pos_neg_null,2-2x,6,prior,5
0.2,0.58,0.00015684736790510883,pos_neg_null,2-2x,6,prior,5
0.2,0.57,0.00015684736790510883,pos_neg_null,2-2x,6,prior,5
0.2,0.56,0.00015684736790510883,pos_neg_null,2-2x,6,prior,5
0.2,0.55,0.00015684736790510883,pos_neg_null,2-2x,6,prior,5
0.2,0.54,0.00015684736790510883,pos_neg_null,2-2x,6,prior,5
0.2,0.53,0.00015684736790510883,pos_neg_null,2-2x,6,prior,5
0.2,0.52,0.00015684736790510883,pos_neg_null,2-2x,6,prior,5
0.2,0.51,0.00015684736790510883,pos_neg_null,2-2x,6,prior,5
0.2,0.5,0.00015684736790510883,pos_neg_null,2-2x,6,prior,5
0.2,0.49,0.00015684736790510883,pos_neg_null,2-2x,6,prior,5
0.2,0.48,0.00015684736790510883,pos_neg_null,2-2x,6,prior,5
0.2,0.47,0.00015684736790510883,pos_neg_null,2-2x,6,prior,5
0.2,0.46,0.00015684736790510883,pos_neg_null,2-2x,6,prior,5
0.2,0.45,0.00015684736790510883,pos_neg_null,2-2x,6,prior,5
0.2,0.44,0.00015684736790510883,pos_neg_null,2-2x,6,prior,5
0.2,0.43,0.00015684736790510883,pos_neg_null,2-2x,6,prior,5
0.2,0.42,0.00015684736790510883,pos_neg_null,2-2x,6,prior,5
0.2,0.41,0.00015684736790510883,pos_neg_null,2-2x,6,prior,5
0.2,0.4,0.00015684736790510883,pos_neg_null,2-2x,6,prior,5
0.2,0.39,0.00015684736790510883,pos_neg_null,2-2x,6,prior,5
0.2,0.38,0.00015684736790510883,pos_neg_null,2-2x,6,prior,5
0.2,0.37,0.00015684736790510883,pos_neg_null,2-2x,6,prior,5
0.2,0.36,0.00015684736790510883,pos_neg_null,2-2x,6,prior,5
0.2,0.35,0.00015684736790510883,pos_neg_null,2-2x,6,prior,5
0.2,0.34,0.00015684736790510883,pos_neg_null,2-2x,6,prior,5
0.2,0.33,0.00015684736790510883,pos_neg_null,2-2x,6,prior,5
0.2,0.32,0.00015684736790510883,pos_neg_null,2-2x,6,prior,5
0.2,0.31,0.00015684736790510883,pos_neg_null,2-2x,6,prior,5
0.2,0.3,0.00015684736790510883,pos_neg_null,2-2x,6,prior,5
0.2,0.29,0.00015684736790510883,pos_neg_null,2-2x,6,prior,5
0.2,0.28,0.00015684736790510883,pos_neg_null,2-2x,6,prior,5
0.2,0.27,0.00015684736790510883,pos_neg_null,2-2x,6,prior,5
0.2,0.26,0.00015684736790510883,pos_neg_null,2-2x,6,prior,5
0.2,0.25,0.00015684736790510883,pos_neg_null,2-2x,6,prior,5
0.2,0.24,0.00015684736790510883,pos_neg_null,2-2x,6,prior,5
0.2,0.23,0.00015684736790510883,pos_neg_null,2-2x,6,prior,5
0.2,0.22,0.00015684736790510883,pos_neg_null,2-2x,6,prior,5
0.2,0.21,0.00015684736790510883,pos_neg_null,2-2x,6,prior,5
0.2,0.2,0.00015684736790510883,pos_neg_null,2-2x,6,prior,5
0.2,0.19,0.00015684736790510883,pos_neg_null,2-2x,6,prior,5
0.2,0.18,0.00015684736790510883,pos_neg_null,2-2x,6,prior,5
0.2,0.17,0.00015684736790510883,pos_neg_null,2-2x,6,prior,5
0.2,0.16,0.00015684736790510883,pos_neg_null,2-2x,6,prior,5
0.2,0.15,0.00015684736790510883,pos_neg_null,2-2x,6,prior,5
0.2,0.14,0.00015684736790510883,pos_neg_null,2-2x,6,prior,5
0.2,0.13,0.00015684736790510883,pos_neg_null,2-2x,6,prior,5
0.2,0.12,0.00015684736790510883,pos_neg_null,2-2x,6,prior,5
0.2,0.11,0.00015684736790510883,pos_neg_null,2-2x,6,prior,5
0.2,0.1,0.00015684736790510883,pos_neg_null,2-2x,6,prior,5
0.2,0.09,0.00015684736790510883,pos_neg_null,2-2x,6,prior,5
0.2,0.08,0.00015684736790510883,pos_neg_null,2-2x,6,prior,5
0.2,0.07,0.00015684736790510883,pos_neg_null,2-2x,6,prior,5
0.2,0.06,0.00015684736790510883,pos_neg_null,2-2x,6,prior,5
0.2,0.05,0.00015684736790510883,pos_neg_null,2-2x,6,prior,5
0.2,0.04,0.00015684736790510883,pos_neg_null,2-2x,6,prior,5
0.2,0.03,0.00015684736790510883,pos_neg_null,2-2x,6,prior,5
0.2,0.02,0.00015684736790510883,pos_neg_null,2-2x,6,prior,5
0.2,0.01,0.00015684736790510883,pos_neg_null,2-2x,6,prior,5
0.2,0,0.00015684736790510883,pos_neg_null,2-2x,6,prior,5
0.21,1,0.00015488677580629488,pos_neg_null,2-2x,6,prior,5
0.21,0.99,0.00015488677580629488,pos_neg_null,2-2x,6,prior,5
0.21,0.98,0.00015488677580629488,pos_neg_null,2-2x,6,prior,5
0.21,0.97,0.00015488677580629488,pos_neg_null,2-2x,6,prior,5
0.21,0.96,0.00015488677580629488,pos_neg_null,2-2x,6,prior,5
0.21,0.95,0.00015488677580629488,pos_neg_null,2-2x,6,prior,5
0.21,0.94,0.00015488677580629488,pos_neg_null,2-2x,6,prior,5
0.21,0.93,0.00015488677580629488,pos_neg_null,2-2x,6,prior,5
0.21,0.92,0.00015488677580629488,pos_neg_null,2-2x,6,prior,5
0.21,0.91,0.00015488677580629488,pos_neg_null,2-2x,6,prior,5
0.21,0.9,0.00015488677580629488,pos_neg_null,2-2x,6,prior,5
0.21,0.89,0.00015488677580629488,pos_neg_null,2-2x,6,prior,5
0.21,0.88,0.00015488677580629488,pos_neg_null,2-2x,6,prior,5
0.21,0.87,0.00015488677580629488,pos_neg_null,2-2x,6,prior,5
0.21,0.86,0.00015488677580629488,pos_neg_null,2-2x,6,prior,5
0.21,0.85,0.00015488677580629488,pos_neg_null,2-2x,6,prior,5
0.21,0.84,0.00015488677580629488,pos_neg_null,2-2x,6,prior,5
0.21,0.83,0.00015488677580629488,pos_neg_null,2-2x,6,prior,5
0.21,0.82,0.00015488677580629488,pos_neg_null,2-2x,6,prior,5
0.21,0.81,0.00015488677580629488,pos_neg_null,2-2x,6,prior,5
0.21,0.8,0.00015488677580629488,pos_neg_null,2-2x,6,prior,5
0.21,0.79,0.00015488677580629488,pos_neg_null,2-2x,6,prior,5
0.21,0.78,0.00015488677580629488,pos_neg_null,2-2x,6,prior,5
0.21,0.77,0.00015488677580629488,pos_neg_null,2-2x,6,prior,5
0.21,0.76,0.00015488677580629488,pos_neg_null,2-2x,6,prior,5
0.21,0.75,0.00015488677580629488,pos_neg_null,2-2x,6,prior,5
0.21,0.74,0.00015488677580629488,pos_neg_null,2-2x,6,prior,5
0.21,0.73,0.00015488677580629488,pos_neg_null,2-2x,6,prior,5
0.21,0.72,0.00015488677580629488,pos_neg_null,2-2x,6,prior,5
0.21,0.71,0.00015488677580629488,pos_neg_null,2-2x,6,prior,5
0.21,0.7,0.00015488677580629488,pos_neg_null,2-2x,6,prior,5
0.21,0.69,0.00015488677580629488,pos_neg_null,2-2x,6,prior,5
0.21,0.68,0.00015488677580629488,pos_neg_null,2-2x,6,prior,5
0.21,0.67,0.00015488677580629488,pos_neg_null,2-2x,6,prior,5
0.21,0.66,0.00015488677580629488,pos_neg_null,2-2x,6,prior,5
0.21,0.65,0.00015488677580629488,pos_neg_null,2-2x,6,prior,5
0.21,0.64,0.00015488677580629488,pos_neg_null,2-2x,6,prior,5
0.21,0.63,0.00015488677580629488,pos_neg_null,2-2x,6,prior,5
0.21,0.62,0.00015488677580629488,pos_neg_null,2-2x,6,prior,5
0.21,0.61,0.00015488677580629488,pos_neg_null,2-2x,6,prior,5
0.21,0.6,0.00015488677580629488,pos_neg_null,2-2x,6,prior,5
0.21,0.59,0.00015488677580629488,pos_neg_null,2-2x,6,prior,5
0.21,0.58,0.00015488677580629488,pos_neg_null,2-2x,6,prior,5
0.21,0.57,0.00015488677580629488,pos_neg_null,2-2x,6,prior,5
0.21,0.56,0.00015488677580629488,pos_neg_null,2-2x,6,prior,5
0.21,0.55,0.00015488677580629488,pos_neg_null,2-2x,6,prior,5
0.21,0.54,0.00015488677580629488,pos_neg_null,2-2x,6,prior,5
0.21,0.53,0.00015488677580629488,pos_neg_null,2-2x,6,prior,5
0.21,0.52,0.00015488677580629488,pos_neg_null,2-2x,6,prior,5
0.21,0.51,0.00015488677580629488,pos_neg_null,2-2x,6,prior,5
0.21,0.5,0.00015488677580629488,pos_neg_null,2-2x,6,prior,5
0.21,0.49,0.00015488677580629488,pos_neg_null,2-2x,6,prior,5
0.21,0.48,0.00015488677580629488,pos_neg_null,2-2x,6,prior,5
0.21,0.47,0.00015488677580629488,pos_neg_null,2-2x,6,prior,5
0.21,0.46,0.00015488677580629488,pos_neg_null,2-2x,6,prior,5
0.21,0.45,0.00015488677580629488,pos_neg_null,2-2x,6,prior,5
0.21,0.44,0.00015488677580629488,pos_neg_null,2-2x,6,prior,5
0.21,0.43,0.00015488677580629488,pos_neg_null,2-2x,6,prior,5
0.21,0.42,0.00015488677580629488,pos_neg_null,2-2x,6,prior,5
0.21,0.41,0.00015488677580629488,pos_neg_null,2-2x,6,prior,5
0.21,0.4,0.00015488677580629488,pos_neg_null,2-2x,6,prior,5
0.21,0.39,0.00015488677580629488,pos_neg_null,2-2x,6,prior,5
0.21,0.38,0.00015488677580629488,pos_neg_null,2-2x,6,prior,5
0.21,0.37,0.00015488677580629488,pos_neg_null,2-2x,6,prior,5
0.21,0.36,0.00015488677580629488,pos_neg_null,2-2x,6,prior,5
0.21,0.35,0.00015488677580629488,pos_neg_null,2-2x,6,prior,5
0.21,0.34,0.00015488677580629488,pos_neg_null,2-2x,6,prior,5
0.21,0.33,0.00015488677580629488,pos_neg_null,2-2x,6,prior,5
0.21,0.32,0.00015488677580629488,pos_neg_null,2-2x,6,prior,5
0.21,0.31,0.00015488677580629488,pos_neg_null,2-2x,6,prior,5
0.21,0.3,0.00015488677580629488,pos_neg_null,2-2x,6,prior,5
0.21,0.29,0.00015488677580629488,pos_neg_null,2-2x,6,prior,5
0.21,0.28,0.00015488677580629488,pos_neg_null,2-2x,6,prior,5
0.21,0.27,0.00015488677580629488,pos_neg_null,2-2x,6,prior,5
0.21,0.26,0.00015488677580629488,pos_neg_null,2-2x,6,prior,5
0.21,0.25,0.00015488677580629488,pos_neg_null,2-2x,6,prior,5
0.21,0.24,0.00015488677580629488,pos_neg_null,2-2x,6,prior,5
0.21,0.23,0.00015488677580629488,pos_neg_null,2-2x,6,prior,5
0.21,0.22,0.00015488677580629488,pos_neg_null,2-2x,6,prior,5
0.21,0.21,0.00015488677580629488,pos_neg_null,2-2x,6,prior,5
0.21,0.2,0.00015488677580629488,pos_neg_null,2-2x,6,prior,5
0.21,0.19,0.00015488677580629488,pos_neg_null,2-2x,6,prior,5
0.21,0.18,0.00015488677580629488,pos_neg_null,2-2x,6,prior,5
0.21,0.17,0.00015488677580629488,pos_neg_null,2-2x,6,prior,5
0.21,0.16,0.00015488677580629488,pos_neg_null,2-2x,6,prior,5
0.21,0.15,0.00015488677580629488,pos_neg_null,2-2x,6,prior,5
0.21,0.14,0.00015488677580629488,pos_neg_null,2-2x,6,prior,5
0.21,0.13,0.00015488677580629488,pos_neg_null,2-2x,6,prior,5
0.21,0.12,0.00015488677580629488,pos_neg_null,2-2x,6,prior,5
0.21,0.11,0.00015488677580629488,pos_neg_null,2-2x,6,prior,5
0.21,0.1,0.00015488677580629488,pos_neg_null,2-2x,6,prior,5
0.21,0.09,0.00015488677580629488,pos_neg_null,2-2x,6,prior,5
0.21,0.08,0.00015488677580629488,pos_neg_null,2-2x,6,prior,5
0.21,0.07,0.00015488677580629488,pos_neg_null,2-2x,6,prior,5
0.21,0.06,0.00015488677580629488,pos_neg_null,2-2x,6,prior,5
0.21,0.05,0.00015488677580629488,pos_neg_null,2-2x,6,prior,5
0.21,0.04,0.00015488677580629488,pos_neg_null,2-2x,6,prior,5
0.21,0.03,0.00015488677580629488,pos_neg_null,2-2x,6,prior,5
0.21,0.02,0.00015488677580629488,pos_neg_null,2-2x,6,prior,5
0.21,0.01,0.00015488677580629488,pos_neg_null,2-2x,6,prior,5
0.21,0,0.00015488677580629488,pos_neg_null,2-2x,6,prior,5
0.22,1,0.00015292618370748104,pos_neg_null,2-2x,6,prior,5
0.22,0.99,0.00015292618370748104,pos_neg_null,2-2x,6,prior,5
0.22,0.98,0.00015292618370748104,pos_neg_null,2-2x,6,prior,5
0.22,0.97,0.00015292618370748104,pos_neg_null,2-2x,6,prior,5
0.22,0.96,0.00015292618370748104,pos_neg_null,2-2x,6,prior,5
0.22,0.95,0.00015292618370748104,pos_neg_null,2-2x,6,prior,5
0.22,0.94,0.00015292618370748104,pos_neg_null,2-2x,6,prior,5
0.22,0.93,0.00015292618370748104,pos_neg_null,2-2x,6,prior,5
0.22,0.92,0.00015292618370748104,pos_neg_null,2-2x,6,prior,5
0.22,0.91,0.00015292618370748104,pos_neg_null,2-2x,6,prior,5
0.22,0.9,0.00015292618370748104,pos_neg_null,2-2x,6,prior,5
0.22,0.89,0.00015292618370748104,pos_neg_null,2-2x,6,prior,5
0.22,0.88,0.00015292618370748104,pos_neg_null,2-2x,6,prior,5
0.22,0.87,0.00015292618370748104,pos_neg_null,2-2x,6,prior,5
0.22,0.86,0.00015292618370748104,pos_neg_null,2-2x,6,prior,5
0.22,0.85,0.00015292618370748104,pos_neg_null,2-2x,6,prior,5
0.22,0.84,0.00015292618370748104,pos_neg_null,2-2x,6,prior,5
0.22,0.83,0.00015292618370748104,pos_neg_null,2-2x,6,prior,5
0.22,0.82,0.00015292618370748104,pos_neg_null,2-2x,6,prior,5
0.22,0.81,0.00015292618370748104,pos_neg_null,2-2x,6,prior,5
0.22,0.8,0.00015292618370748104,pos_neg_null,2-2x,6,prior,5
0.22,0.79,0.00015292618370748104,pos_neg_null,2-2x,6,prior,5
0.22,0.78,0.00015292618370748104,pos_neg_null,2-2x,6,prior,5
0.22,0.77,0.00015292618370748104,pos_neg_null,2-2x,6,prior,5
0.22,0.76,0.00015292618370748104,pos_neg_null,2-2x,6,prior,5
0.22,0.75,0.00015292618370748104,pos_neg_null,2-2x,6,prior,5
0.22,0.74,0.00015292618370748104,pos_neg_null,2-2x,6,prior,5
0.22,0.73,0.00015292618370748104,pos_neg_null,2-2x,6,prior,5
0.22,0.72,0.00015292618370748104,pos_neg_null,2-2x,6,prior,5
0.22,0.71,0.00015292618370748104,pos_neg_null,2-2x,6,prior,5
0.22,0.7,0.00015292618370748104,pos_neg_null,2-2x,6,prior,5
0.22,0.69,0.00015292618370748104,pos_neg_null,2-2x,6,prior,5
0.22,0.68,0.00015292618370748104,pos_neg_null,2-2x,6,prior,5
0.22,0.67,0.00015292618370748104,pos_neg_null,2-2x,6,prior,5
0.22,0.66,0.00015292618370748104,pos_neg_null,2-2x,6,prior,5
0.22,0.65,0.00015292618370748104,pos_neg_null,2-2x,6,prior,5
0.22,0.64,0.00015292618370748104,pos_neg_null,2-2x,6,prior,5
0.22,0.63,0.00015292618370748104,pos_neg_null,2-2x,6,prior,5
0.22,0.62,0.00015292618370748104,pos_neg_null,2-2x,6,prior,5
0.22,0.61,0.00015292618370748104,pos_neg_null,2-2x,6,prior,5
0.22,0.6,0.00015292618370748104,pos_neg_null,2-2x,6,prior,5
0.22,0.59,0.00015292618370748104,pos_neg_null,2-2x,6,prior,5
0.22,0.58,0.00015292618370748104,pos_neg_null,2-2x,6,prior,5
0.22,0.57,0.00015292618370748104,pos_neg_null,2-2x,6,prior,5
0.22,0.56,0.00015292618370748104,pos_neg_null,2-2x,6,prior,5
0.22,0.55,0.00015292618370748104,pos_neg_null,2-2x,6,prior,5
0.22,0.54,0.00015292618370748104,pos_neg_null,2-2x,6,prior,5
0.22,0.53,0.00015292618370748104,pos_neg_null,2-2x,6,prior,5
0.22,0.52,0.00015292618370748104,pos_neg_null,2-2x,6,prior,5
0.22,0.51,0.00015292618370748104,pos_neg_null,2-2x,6,prior,5
0.22,0.5,0.00015292618370748104,pos_neg_null,2-2x,6,prior,5
0.22,0.49,0.00015292618370748104,pos_neg_null,2-2x,6,prior,5
0.22,0.48,0.00015292618370748104,pos_neg_null,2-2x,6,prior,5
0.22,0.47,0.00015292618370748104,pos_neg_null,2-2x,6,prior,5
0.22,0.46,0.00015292618370748104,pos_neg_null,2-2x,6,prior,5
0.22,0.45,0.00015292618370748104,pos_neg_null,2-2x,6,prior,5
0.22,0.44,0.00015292618370748104,pos_neg_null,2-2x,6,prior,5
0.22,0.43,0.00015292618370748104,pos_neg_null,2-2x,6,prior,5
0.22,0.42,0.00015292618370748104,pos_neg_null,2-2x,6,prior,5
0.22,0.41,0.00015292618370748104,pos_neg_null,2-2x,6,prior,5
0.22,0.4,0.00015292618370748104,pos_neg_null,2-2x,6,prior,5
0.22,0.39,0.00015292618370748104,pos_neg_null,2-2x,6,prior,5
0.22,0.38,0.00015292618370748104,pos_neg_null,2-2x,6,prior,5
0.22,0.37,0.00015292618370748104,pos_neg_null,2-2x,6,prior,5
0.22,0.36,0.00015292618370748104,pos_neg_null,2-2x,6,prior,5
0.22,0.35,0.00015292618370748104,pos_neg_null,2-2x,6,prior,5
0.22,0.34,0.00015292618370748104,pos_neg_null,2-2x,6,prior,5
0.22,0.33,0.00015292618370748104,pos_neg_null,2-2x,6,prior,5
0.22,0.32,0.00015292618370748104,pos_neg_null,2-2x,6,prior,5
0.22,0.31,0.00015292618370748104,pos_neg_null,2-2x,6,prior,5
0.22,0.3,0.00015292618370748104,pos_neg_null,2-2x,6,prior,5
0.22,0.29,0.00015292618370748104,pos_neg_null,2-2x,6,prior,5
0.22,0.28,0.00015292618370748104,pos_neg_null,2-2x,6,prior,5
0.22,0.27,0.00015292618370748104,pos_neg_null,2-2x,6,prior,5
0.22,0.26,0.00015292618370748104,pos_neg_null,2-2x,6,prior,5
0.22,0.25,0.00015292618370748104,pos_neg_null,2-2x,6,prior,5
0.22,0.24,0.00015292618370748104,pos_neg_null,2-2x,6,prior,5
0.22,0.23,0.00015292618370748104,pos_neg_null,2-2x,6,prior,5
0.22,0.22,0.00015292618370748104,pos_neg_null,2-2x,6,prior,5
0.22,0.21,0.00015292618370748104,pos_neg_null,2-2x,6,prior,5
0.22,0.2,0.00015292618370748104,pos_neg_null,2-2x,6,prior,5
0.22,0.19,0.00015292618370748104,pos_neg_null,2-2x,6,prior,5
0.22,0.18,0.00015292618370748104,pos_neg_null,2-2x,6,prior,5
0.22,0.17,0.00015292618370748104,pos_neg_null,2-2x,6,prior,5
0.22,0.16,0.00015292618370748104,pos_neg_null,2-2x,6,prior,5
0.22,0.15,0.00015292618370748104,pos_neg_null,2-2x,6,prior,5
0.22,0.14,0.00015292618370748104,pos_neg_null,2-2x,6,prior,5
0.22,0.13,0.00015292618370748104,pos_neg_null,2-2x,6,prior,5
0.22,0.12,0.00015292618370748104,pos_neg_null,2-2x,6,prior,5
0.22,0.11,0.00015292618370748104,pos_neg_null,2-2x,6,prior,5
0.22,0.1,0.00015292618370748104,pos_neg_null,2-2x,6,prior,5
0.22,0.09,0.00015292618370748104,pos_neg_null,2-2x,6,prior,5
0.22,0.08,0.00015292618370748104,pos_neg_null,2-2x,6,prior,5
0.22,0.07,0.00015292618370748104,pos_neg_null,2-2x,6,prior,5
0.22,0.06,0.00015292618370748104,pos_neg_null,2-2x,6,prior,5
0.22,0.05,0.00015292618370748104,pos_neg_null,2-2x,6,prior,5
0.22,0.04,0.00015292618370748104,pos_neg_null,2-2x,6,prior,5
0.22,0.03,0.00015292618370748104,pos_neg_null,2-2x,6,prior,5
0.22,0.02,0.00015292618370748104,pos_neg_null,2-2x,6,prior,5
0.22,0.01,0.00015292618370748104,pos_neg_null,2-2x,6,prior,5
0.22,0,0.00015292618370748104,pos_neg_null,2-2x,6,prior,5
0.23,1,0.0001509655916086671,pos_neg_null,2-2x,6,prior,5
0.23,0.99,0.0001509655916086671,pos_neg_null,2-2x,6,prior,5
0.23,0.98,0.0001509655916086671,pos_neg_null,2-2x,6,prior,5
0.23,0.97,0.0001509655916086671,pos_neg_null,2-2x,6,prior,5
0.23,0.96,0.0001509655916086671,pos_neg_null,2-2x,6,prior,5
0.23,0.95,0.0001509655916086671,pos_neg_null,2-2x,6,prior,5
0.23,0.94,0.0001509655916086671,pos_neg_null,2-2x,6,prior,5
0.23,0.93,0.0001509655916086671,pos_neg_null,2-2x,6,prior,5
0.23,0.92,0.0001509655916086671,pos_neg_null,2-2x,6,prior,5
0.23,0.91,0.0001509655916086671,pos_neg_null,2-2x,6,prior,5
0.23,0.9,0.0001509655916086671,pos_neg_null,2-2x,6,prior,5
0.23,0.89,0.0001509655916086671,pos_neg_null,2-2x,6,prior,5
0.23,0.88,0.0001509655916086671,pos_neg_null,2-2x,6,prior,5
0.23,0.87,0.0001509655916086671,pos_neg_null,2-2x,6,prior,5
0.23,0.86,0.0001509655916086671,pos_neg_null,2-2x,6,prior,5
0.23,0.85,0.0001509655916086671,pos_neg_null,2-2x,6,prior,5
0.23,0.84,0.0001509655916086671,pos_neg_null,2-2x,6,prior,5
0.23,0.83,0.0001509655916086671,pos_neg_null,2-2x,6,prior,5
0.23,0.82,0.0001509655916086671,pos_neg_null,2-2x,6,prior,5
0.23,0.81,0.0001509655916086671,pos_neg_null,2-2x,6,prior,5
0.23,0.8,0.0001509655916086671,pos_neg_null,2-2x,6,prior,5
0.23,0.79,0.0001509655916086671,pos_neg_null,2-2x,6,prior,5
0.23,0.78,0.0001509655916086671,pos_neg_null,2-2x,6,prior,5
0.23,0.77,0.0001509655916086671,pos_neg_null,2-2x,6,prior,5
0.23,0.76,0.0001509655916086671,pos_neg_null,2-2x,6,prior,5
0.23,0.75,0.0001509655916086671,pos_neg_null,2-2x,6,prior,5
0.23,0.74,0.0001509655916086671,pos_neg_null,2-2x,6,prior,5
0.23,0.73,0.0001509655916086671,pos_neg_null,2-2x,6,prior,5
0.23,0.72,0.0001509655916086671,pos_neg_null,2-2x,6,prior,5
0.23,0.71,0.0001509655916086671,pos_neg_null,2-2x,6,prior,5
0.23,0.7,0.0001509655916086671,pos_neg_null,2-2x,6,prior,5
0.23,0.69,0.0001509655916086671,pos_neg_null,2-2x,6,prior,5
0.23,0.68,0.0001509655916086671,pos_neg_null,2-2x,6,prior,5
0.23,0.67,0.0001509655916086671,pos_neg_null,2-2x,6,prior,5
0.23,0.66,0.0001509655916086671,pos_neg_null,2-2x,6,prior,5
0.23,0.65,0.0001509655916086671,pos_neg_null,2-2x,6,prior,5
0.23,0.64,0.0001509655916086671,pos_neg_null,2-2x,6,prior,5
0.23,0.63,0.0001509655916086671,pos_neg_null,2-2x,6,prior,5
0.23,0.62,0.0001509655916086671,pos_neg_null,2-2x,6,prior,5
0.23,0.61,0.0001509655916086671,pos_neg_null,2-2x,6,prior,5
0.23,0.6,0.0001509655916086671,pos_neg_null,2-2x,6,prior,5
0.23,0.59,0.0001509655916086671,pos_neg_null,2-2x,6,prior,5
0.23,0.58,0.0001509655916086671,pos_neg_null,2-2x,6,prior,5
0.23,0.57,0.0001509655916086671,pos_neg_null,2-2x,6,prior,5
0.23,0.56,0.0001509655916086671,pos_neg_null,2-2x,6,prior,5
0.23,0.55,0.0001509655916086671,pos_neg_null,2-2x,6,prior,5
0.23,0.54,0.0001509655916086671,pos_neg_null,2-2x,6,prior,5
0.23,0.53,0.0001509655916086671,pos_neg_null,2-2x,6,prior,5
0.23,0.52,0.0001509655916086671,pos_neg_null,2-2x,6,prior,5
0.23,0.51,0.0001509655916086671,pos_neg_null,2-2x,6,prior,5
0.23,0.5,0.0001509655916086671,pos_neg_null,2-2x,6,prior,5
